Ensembl Gene ID	Ensembl Transcript ID	3' UTR Start	3' UTR End
FBgn0005660	FBtr0078079	547016	547413
FBgn0005660	FBtr0344014		
FBgn0005660	FBtr0344014	546533	547413
FBgn0005660	FBtr0344014	544925	546479
FBgn0005660	FBtr0345429		
FBgn0005660	FBtr0345429	547016	547413
FBgn0005660	FBtr0112854		
FBgn0005660	FBtr0112854	547016	547413
FBgn0030502	FBtr0346118		
FBgn0030502	FBtr0346118	13613193	13614437
FBgn0030502	FBtr0073849	13613193	13614437
FBgn0030502	FBtr0073849		
FBgn0020370	FBtr0344199		
FBgn0020370	FBtr0344199	13152885	13152993
FBgn0020370	FBtr0087774		
FBgn0020370	FBtr0087774	13152885	13152993
FBgn0020370	FBtr0339755		
FBgn0020370	FBtr0339755	13152885	13152993
FBgn0020370	FBtr0087775		
FBgn0020370	FBtr0087775	13152885	13152993
FBgn0029720	FBtr0332316		
FBgn0029720	FBtr0332316	4658158	4658436
FBgn0029720	FBtr0070688		
FBgn0029720	FBtr0070688	4658158	4659325
FBgn0029720	FBtr0300468		
FBgn0029720	FBtr0300468	4658577	4659325
FBgn0002593	FBtr0331932		
FBgn0002593	FBtr0331932	420559	420864
FBgn0002593	FBtr0078056		
FBgn0002593	FBtr0078056	420559	420697
FBgn0264362	FBtr0332209	18804842	18805122
FBgn0264362	FBtr0332209	18804491	18804769
FBgn0036028	FBtr0076392		
FBgn0036028	FBtr0076392	9680811	9681060
FBgn0023518	FBtr0070363		
FBgn0023518	FBtr0070363	1881313	1882155
FBgn0023518	FBtr0070362		
FBgn0023518	FBtr0070362	1881313	1882155
FBgn0032877	FBtr0081391	20683274	20683629
FBgn0032877	FBtr0336825	20683274	20683429
FBgn0034052	FBtr0087291	15940610	15940700
FBgn0033351	FBtr0088676		
FBgn0033351	FBtr0088676	8927014	8927071
FBgn0263998	FBtr0330330		
FBgn0263998	FBtr0330330	13146213	13146534
FBgn0263998	FBtr0330329		
FBgn0263998	FBtr0330329	13142834	13143125
FBgn0263998	FBtr0330332		
FBgn0263998	FBtr0330332	13145062	13146474
FBgn0263998	FBtr0330331		
FBgn0263998	FBtr0330331	13142834	13143125
FBgn0263849	FBtr0321316		
FBgn0259971	FBtr0333129	13298797	13298870
FBgn0259971	FBtr0300315	13298843	13298870
FBgn0260753	FBtr0070436		
FBgn0260753	FBtr0070436	2576454	2577011
FBgn0260753	FBtr0308565		
FBgn0260753	FBtr0308565	2576454	2577005
FBgn0260753	FBtr0340084		
FBgn0260753	FBtr0340084	2577827	2578640
FBgn0260753	FBtr0340085		
FBgn0260753	FBtr0340085	2577827	2578640
FBgn0040817	FBtr0113334		
FBgn0040817	FBtr0113334	11712229	11712602
FBgn0038481	FBtr0346149	17129339	17129516
FBgn0038481	FBtr0083417	17129415	17129516
FBgn0030569	FBtr0073916		
FBgn0030569	FBtr0073916	14472408	14472798
FBgn0003149	FBtr0306639		
FBgn0003149	FBtr0306639	8736592	8736926
FBgn0003149	FBtr0076593		
FBgn0003149	FBtr0076593	8732858	8733653
FBgn0003149	FBtr0076596		
FBgn0003149	FBtr0076596	8733293	8733653
FBgn0003149	FBtr0076594		
FBgn0003149	FBtr0076594	8733293	8733653
FBgn0003149	FBtr0076595		
FBgn0003149	FBtr0076595	8732858	8733653
FBgn0030722	FBtr0074260	16061902	16062009
FBgn0033569	FBtr0088236		
FBgn0033569	FBtr0088236	10896947	10897222
FBgn0051388	FBtr0082356		
FBgn0051388	FBtr0082356	11240038	11240114
FBgn0051388	FBtr0304709		
FBgn0051388	FBtr0304709	11238878	11238900
FBgn0051388	FBtr0304709	11238957	11239041
FBgn0051388	FBtr0304709	11239111	11239433
FBgn0051388	FBtr0304709	11239511	11239627
FBgn0051388	FBtr0304709	11239896	11240114
FBgn0026085	FBtr0070642	4114795	4114870
FBgn0026085	FBtr0333183		
FBgn0026085	FBtr0333183	4114795	4114929
FBgn0026085	FBtr0333184		
FBgn0026085	FBtr0333184	4114795	4114870
FBgn0030937	FBtr0074619	18526862	18526943
FBgn0263270	FBtr0308492		
FBgn0263270	FBtr0308492	10360728	10360840
FBgn0058470	FBtr0111152		
FBgn0058470	FBtr0111152	23839860	23839921
FBgn0266758	FBtr0306024		
FBgn0266758	FBtr0306024	24556326	24556549
FBgn0266758	FBtr0084647		
FBgn0266758	FBtr0084647	24556326	24556549
FBgn0266758	FBtr0084648		
FBgn0266758	FBtr0084648	24556326	24556549
FBgn0266758	FBtr0334336		
FBgn0266758	FBtr0334336	24556326	24556549
FBgn0039647	FBtr0334534		
FBgn0039647	FBtr0334534	29174934	29175057
FBgn0039647	FBtr0334534	29171191	29173994
FBgn0039647	FBtr0113303		
FBgn0039647	FBtr0113303	29173284	29173734
FBgn0039647	FBtr0113304		
FBgn0039647	FBtr0113304	29174934	29175057
FBgn0039647	FBtr0113304	29173544	29173994
FBgn0039647	FBtr0334533		
FBgn0039647	FBtr0334533	29171191	29173734
FBgn0034510	FBtr0086295		
FBgn0034510	FBtr0086295	20512697	20512739
FBgn0053012	FBtr0332249		
FBgn0053012	FBtr0332249	12370834	12370886
FBgn0036192	FBtr0300097		
FBgn0036192	FBtr0300097	11689631	11690012
FBgn0032167	FBtr0079894		
FBgn0032167	FBtr0079894	9940773	9940916
FBgn0032167	FBtr0331635		
FBgn0032167	FBtr0331635	9940773	9940916
FBgn0032167	FBtr0345615		
FBgn0032167	FBtr0345615	9940773	9940916
FBgn0033799	FBtr0310152		
FBgn0033799	FBtr0310152	13164054	13164216
FBgn0033799	FBtr0310155		
FBgn0033799	FBtr0310155	13163959	13164216
FBgn0033799	FBtr0310151		
FBgn0033799	FBtr0310151	13164054	13164216
FBgn0033799	FBtr0310154		
FBgn0033799	FBtr0310154	13164054	13164216
FBgn0033799	FBtr0087772		
FBgn0033799	FBtr0087772	13164054	13164216
FBgn0033799	FBtr0310153		
FBgn0033799	FBtr0310153	13164054	13164216
FBgn0032039	FBtr0079660	8397802	8397886
FBgn0001223	FBtr0100558		
FBgn0001223	FBtr0100558	9374776	9374964
FBgn0001223	FBtr0100559	9374776	9374964
FBgn0038098	FBtr0331429		
FBgn0038098	FBtr0331429	12967775	12968182
FBgn0038098	FBtr0082727		
FBgn0038098	FBtr0082727	12967775	12968182
FBgn0038098	FBtr0331428		
FBgn0038098	FBtr0331428	12967775	12968182
FBgn0038098	FBtr0082726		
FBgn0038098	FBtr0082726	12967775	12968182
FBgn0038098	FBtr0301219		
FBgn0038098	FBtr0301219	12967775	12968182
FBgn0038363	FBtr0334591		
FBgn0038363	FBtr0334591	15793325	15793487
FBgn0038363	FBtr0083174		
FBgn0038363	FBtr0083174	15793325	15793411
FBgn0266347	FBtr0308330		
FBgn0266347	FBtr0308330	23283931	23287448
FBgn0266347	FBtr0308331		
FBgn0266347	FBtr0308331	23283931	23284211
FBgn0266347	FBtr0346707		
FBgn0266347	FBtr0346707	23283931	23287448
FBgn0266347	FBtr0300118		
FBgn0266347	FBtr0300118	23283931	23287448
FBgn0266347	FBtr0308332		
FBgn0266347	FBtr0308332	23283931	23284211
FBgn0266347	FBtr0332872		
FBgn0266347	FBtr0332872	23283931	23284204
FBgn0050418	FBtr0072263		
FBgn0050418	FBtr0072263	24254428	24255094
FBgn0033778	FBtr0087815		
FBgn0033778	FBtr0087815	12872787	12872836
FBgn0031055	FBtr0308570		
FBgn0031055	FBtr0308570	19672312	19672635
FBgn0031055	FBtr0308571	19672312	19672635
FBgn0031055	FBtr0308571		
FBgn0030966	FBtr0074655		
FBgn0030966	FBtr0074655	18846389	18846503
FBgn0259718	FBtr0340023		
FBgn0259718	FBtr0340023	16291813	16292269
FBgn0259718	FBtr0299971	16291813	16292269
FBgn0259718	FBtr0299971		
FBgn0034218	FBtr0086918		
FBgn0034218	FBtr0086918	17442284	17442483
FBgn0261853	FBtr0303428	12419114	12419153
FBgn0261853	FBtr0347196	12418797	12419153
FBgn0033793	FBtr0087780		
FBgn0033793	FBtr0087780	13127915	13128191
FBgn0030049	FBtr0071213		
FBgn0030049	FBtr0071213	8566939	8567620
FBgn0030049	FBtr0331725		
FBgn0030049	FBtr0331725	8566939	8570159
FBgn0030049	FBtr0331724		
FBgn0030049	FBtr0331724	8566939	8567620
FBgn0030049	FBtr0112963		
FBgn0030049	FBtr0112963	8566939	8567620
FBgn0030049	FBtr0071212		
FBgn0030049	FBtr0071212	8566939	8567620
FBgn0030049	FBtr0331723		
FBgn0030049	FBtr0331723	8566939	8567620
FBgn0030049	FBtr0112964		
FBgn0030049	FBtr0112964	8566939	8570159
FBgn0032523	FBtr0080520		
FBgn0032523	FBtr0080520	13413783	13413860
FBgn0033086	FBtr0086116		
FBgn0033086	FBtr0086116	6669946	6670076
FBgn0033086	FBtr0086115	6669946	6670076
FBgn0033086	FBtr0086115		
FBgn0033086	FBtr0330253		
FBgn0033086	FBtr0330253	6669380	6669434
FBgn0033086	FBtr0330253	6669492	6670076
FBgn0031351	FBtr0077876		
FBgn0031351	FBtr0077876	1612401	1612576
FBgn0261802	FBtr0333744		
FBgn0261802	FBtr0333744	22162988	22166221
FBgn0261802	FBtr0303272		
FBgn0261802	FBtr0303272	22158745	22159611
FBgn0261802	FBtr0333742		
FBgn0261802	FBtr0333742	22158745	22159611
FBgn0261802	FBtr0333745		
FBgn0261802	FBtr0333745	22157033	22157055
FBgn0261802	FBtr0333745	22158513	22159611
FBgn0261802	FBtr0303277		
FBgn0261802	FBtr0303277	22162988	22166221
FBgn0261802	FBtr0303275		
FBgn0261802	FBtr0303275	22161751	22164838
FBgn0261802	FBtr0303273		
FBgn0261802	FBtr0303273	22158513	22159611
FBgn0261802	FBtr0303273	22156835	22157055
FBgn0261802	FBtr0303271		
FBgn0261802	FBtr0303271	22158745	22159611
FBgn0261802	FBtr0333743		
FBgn0261802	FBtr0333743	22162988	22164838
FBgn0261802	FBtr0303274		
FBgn0261802	FBtr0303274	22158745	22161348
FBgn0261802	FBtr0303276		
FBgn0261802	FBtr0303276	22162988	22164838
FBgn0037030	FBtr0078262		
FBgn0037030	FBtr0078262	20836956	20837035
FBgn0037030	FBtr0345826		
FBgn0037030	FBtr0345826	20836956	20837153
FBgn0039799	FBtr0085700	30743817	30743915
FBgn0039799	FBtr0346147	30743817	30744474
FBgn0003751	FBtr0080078	10271443	10271501
FBgn0038640	FBtr0083667		
FBgn0038640	FBtr0083667	18680205	18680321
FBgn0051410	FBtr0273369		
FBgn0051410	FBtr0273369	10054261	10054348
FBgn0039335	FBtr0084835		
FBgn0039335	FBtr0084835	25475615	25475756
FBgn0038871	FBtr0347217		
FBgn0038871	FBtr0347217	21220704	21222856
FBgn0038871	FBtr0084107		
FBgn0038871	FBtr0084107	21222815	21222856
FBgn0263352	FBtr0114592		
FBgn0263352	FBtr0114592	8433232	8434468
FBgn0263352	FBtr0332984		
FBgn0263352	FBtr0332984	8433232	8434468
FBgn0263352	FBtr0345595		
FBgn0263352	FBtr0345595	8432322	8434468
FBgn0263352	FBtr0076661		
FBgn0263352	FBtr0076661	8434048	8434468
FBgn0263352	FBtr0308954		
FBgn0263352	FBtr0308954	8432322	8434468
FBgn0023169	FBtr0070218		
FBgn0023169	FBtr0070218	1378166	1378896
FBgn0023169	FBtr0070217	1378166	1378896
FBgn0023169	FBtr0070217		
FBgn0023169	FBtr0070216		
FBgn0023169	FBtr0070216	1378166	1378857
FBgn0029174	FBtr0079872		
FBgn0029174	FBtr0079872	9889991	9890119
FBgn0029174	FBtr0342837		
FBgn0029174	FBtr0342837	9889991	9890119
FBgn0035951	FBtr0076519		
FBgn0035951	FBtr0076519	8988696	8988882
FBgn0035951	FBtr0333907		
FBgn0035951	FBtr0333907	8988696	8989135
FBgn0039010	FBtr0084330		
FBgn0039010	FBtr0084330	22707786	22707905
FBgn0035217	FBtr0072693		
FBgn0035217	FBtr0072693	1417862	1417933
FBgn0034785	FBtr0303785		
FBgn0034785	FBtr0303785	22847844	22847911
FBgn0266019	FBtr0305604		
FBgn0266019	FBtr0305604	11832925	11833391
FBgn0266019	FBtr0333015		
FBgn0266019	FBtr0333015	11835264	11835726
FBgn0266019	FBtr0305605		
FBgn0266019	FBtr0305605	11835264	11837460
FBgn0266019	FBtr0305603		
FBgn0266019	FBtr0305603	11835264	11835726
FBgn0266019	FBtr0305606		
FBgn0266019	FBtr0305606	11832925	11834386
FBgn0051872	FBtr0080099		
FBgn0051872	FBtr0080099	10643376	10643492
FBgn0051872	FBtr0345637		
FBgn0051872	FBtr0345637	10643376	10643539
FBgn0261067	FBtr0071628		
FBgn0261067	FBtr0071628	21169969	21170064
FBgn0061492	FBtr0301446		
FBgn0061492	FBtr0301446	6096263	6096517
FBgn0061492	FBtr0301448		
FBgn0061492	FBtr0301448	6096263	6096517
FBgn0061492	FBtr0301447		
FBgn0061492	FBtr0301447	6096263	6096517
FBgn0053481	FBtr0334409		
FBgn0053481	FBtr0334409	249557	249598
FBgn0053481	FBtr0334409	247124	247228
FBgn0053481	FBtr0334408		
FBgn0053481	FBtr0334408	249557	249598
FBgn0053481	FBtr0334408	247124	247228
FBgn0035238	FBtr0333360		
FBgn0035238	FBtr0333360	1600726	1601267
FBgn0035238	FBtr0344803		
FBgn0035238	FBtr0344803	1600942	1601267
FBgn0035238	FBtr0072825		
FBgn0035238	FBtr0072825	1600942	1601267
FBgn0034691	FBtr0071756		
FBgn0034691	FBtr0071756	22084904	22084924
FBgn0034691	FBtr0071756	22084992	22085421
FBgn0034691	FBtr0308239		
FBgn0034691	FBtr0308239	22084904	22084924
FBgn0034691	FBtr0308239	22084992	22085767
FBgn0034691	FBtr0071757		
FBgn0034691	FBtr0071757	22084904	22084924
FBgn0034691	FBtr0071757	22084992	22085767
FBgn0051810	FBtr0080925		
FBgn0051810	FBtr0080925	16849018	16849144
FBgn0038100	FBtr0334509		
FBgn0038100	FBtr0334509	12984241	12984577
FBgn0038100	FBtr0082693		
FBgn0038100	FBtr0082693	12984241	12985488
FBgn0053490	FBtr0089526		
FBgn0053490	FBtr0089526	11572797	11572886
FBgn0031849	FBtr0079315		
FBgn0031849	FBtr0079315	6684842	6685066
FBgn0036881	FBtr0113181		
FBgn0036881	FBtr0113181	19537414	19537414
FBgn0036881	FBtr0113181	19537809	19538289
FBgn0036881	FBtr0332756		
FBgn0036881	FBtr0332756	19537414	19537414
FBgn0036881	FBtr0332756	19537809	19537848
FBgn0036881	FBtr0332756	19537920	19538289
FBgn0036881	FBtr0332755		
FBgn0036881	FBtr0332755	19537414	19537414
FBgn0036881	FBtr0332755	19537809	19538289
FBgn0034094	FBtr0087130		
FBgn0034094	FBtr0087130	16229780	16229869
FBgn0028686	FBtr0346274		
FBgn0028686	FBtr0346274	11126687	11126785
FBgn0028686	FBtr0073436		
FBgn0028686	FBtr0073436	11126687	11126785
FBgn0035590	FBtr0077180	5138652	5138679
FBgn0032774	FBtr0081221		
FBgn0032774	FBtr0081221	19387050	19387169
FBgn0032774	FBtr0300823		
FBgn0032774	FBtr0300823	19387050	19387169
FBgn0032774	FBtr0081219		
FBgn0032774	FBtr0081219	19387050	19387169
FBgn0032774	FBtr0310645		
FBgn0032774	FBtr0310645	19387050	19387169
FBgn0032774	FBtr0081220		
FBgn0032774	FBtr0081220	19387050	19387169
FBgn0259229	FBtr0299796		
FBgn0259229	FBtr0299796	1229472	1229802
FBgn0050484	FBtr0331382		
FBgn0050484	FBtr0331382	13849646	13849832
FBgn0001077	FBtr0081625		
FBgn0001077	FBtr0081625	6865774	6866244
FBgn0039398	FBtr0084948		
FBgn0039398	FBtr0084948	25961442	25961686
FBgn0037489	FBtr0081599		
FBgn0037489	FBtr0081599	7244232	7244248
FBgn0264492	FBtr0070042		
FBgn0264492	FBtr0070042	23103263	23103460
FBgn0264492	FBtr0344974		
FBgn0264492	FBtr0344974	23103263	23103460
FBgn0264492	FBtr0070044		
FBgn0264492	FBtr0070044	23103263	23103460
FBgn0264492	FBtr0070043		
FBgn0264492	FBtr0070043	23103263	23103460
FBgn0264492	FBtr0111141		
FBgn0264492	FBtr0111141	23103263	23103460
FBgn0264492	FBtr0345139	23103263	23103460
FBgn0264492	FBtr0345139		
FBgn0264492	FBtr0345138	23103263	23103460
FBgn0264492	FBtr0345138		
FBgn0032168	FBtr0079892		
FBgn0032168	FBtr0079892	9952428	9952580
FBgn0032168	FBtr0343747		
FBgn0032168	FBtr0343747	9952072	9952580
FBgn0032899	FBtr0081428		
FBgn0032899	FBtr0081428	20867145	20867311
FBgn0032899	FBtr0333009		
FBgn0032899	FBtr0333009	20867145	20867709
FBgn0020294	FBtr0333449		
FBgn0020294	FBtr0333449	21075581	21076187
FBgn0020294	FBtr0078324		
FBgn0020294	FBtr0078324	21075581	21076187
FBgn0265762	FBtr0340727	19842495	19842946
FBgn0260482	FBtr0073904		
FBgn0260482	FBtr0073904	14246379	14246514
FBgn0261934	FBtr0333047		
FBgn0261934	FBtr0333047	6728800	6730470
FBgn0261934	FBtr0303749		
FBgn0261934	FBtr0303749	6730162	6730470
FBgn0261934	FBtr0303751		
FBgn0261934	FBtr0303751	6740305	6740644
FBgn0261934	FBtr0303751	6738528	6739921
FBgn0261934	FBtr0303750		
FBgn0261934	FBtr0303750	6728800	6730470
FBgn0261934	FBtr0303748		
FBgn0261934	FBtr0303748	6740305	6740644
FBgn0261934	FBtr0330145		
FBgn0261934	FBtr0330145	6730162	6730353
FBgn0037548	FBtr0113204		
FBgn0037548	FBtr0113204	8101809	8101813
FBgn0037548	FBtr0113204	8104846	8105083
FBgn0031580	FBtr0077506	4006437	4006606
FBgn0037015	FBtr0305579		
FBgn0037015	FBtr0305579	20712838	20713281
FBgn0037015	FBtr0113182		
FBgn0037015	FBtr0113182	20715553	20716794
FBgn0037015	FBtr0113182	20713681	20713877
FBgn0037015	FBtr0113182	20713484	20713611
FBgn0037015	FBtr0113182	20712838	20713300
FBgn0037015	FBtr0113183		
FBgn0037015	FBtr0113183	20712838	20713281
FBgn0032483	FBtr0080487	13210773	13210851
FBgn0030851	FBtr0074486		
FBgn0030851	FBtr0074486	17628164	17628355
FBgn0034734	FBtr0071833		
FBgn0034734	FBtr0071833	22491927	22492033
FBgn0000497	FBtr0343249		
FBgn0000497	FBtr0343249	640306	640958
FBgn0000497	FBtr0078045		
FBgn0000497	FBtr0078045	640013	640958
FBgn0053817	FBtr0091821	21458422	21458487
FBgn0033268	FBtr0088816		
FBgn0033268	FBtr0088816	8134370	8134509
FBgn0033268	FBtr0339297		
FBgn0033268	FBtr0339297	8134170	8134509
FBgn0028945	FBtr0080754		
FBgn0028945	FBtr0080754	15629511	15629552
FBgn0046301	FBtr0078448		
FBgn0046301	FBtr0078448	21830544	21830615
FBgn0053795	FBtr0346810		
FBgn0031314	FBtr0077962		
FBgn0031314	FBtr0077962	1166362	1166425
FBgn0004108	FBtr0304018		
FBgn0004108	FBtr0304018	16776361	16776830
FBgn0004108	FBtr0075322		
FBgn0004108	FBtr0075322	16776361	16777465
FBgn0004108	FBtr0075323		
FBgn0004108	FBtr0075323	16776361	16776830
FBgn0002022	FBtr0081143		
FBgn0002022	FBtr0081143	19043351	19043614
FBgn0063670	FBtr0333870		
FBgn0063670	FBtr0333870	27083338	27083460
FBgn0063670	FBtr0333871	27083338	27083460
FBgn0063670	FBtr0333871		
FBgn0063670	FBtr0333872		
FBgn0063670	FBtr0333872	27083338	27083564
FBgn0063670	FBtr0113841		
FBgn0063670	FBtr0113841	27082091	27083460
FBgn0265785	FBtr0342613		
FBgn0265785	FBtr0342613	5884320	5884345
FBgn0000473	FBtr0086133		
FBgn0000473	FBtr0086133	6779749	6779842
FBgn0054056	FBtr0100833		
FBgn0054056	FBtr0100833	897252	897364
FBgn0036059	FBtr0113158		
FBgn0036059	FBtr0113158	9902280	9902965
FBgn0036059	FBtr0076344		
FBgn0036059	FBtr0076344	9902339	9902965
FBgn0036059	FBtr0345695		
FBgn0036059	FBtr0345695	9902280	9903031
FBgn0036059	FBtr0114600		
FBgn0036059	FBtr0345694		
FBgn0036059	FBtr0345694	9902280	9902965
FBgn0036059	FBtr0113159		
FBgn0037996	FBtr0082625		
FBgn0037996	FBtr0082625	12208159	12208359
FBgn0000308	FBtr0079235		
FBgn0000308	FBtr0079235	5972900	5973576
FBgn0000308	FBtr0309213		
FBgn0000308	FBtr0309213	5973007	5973576
FBgn0000308	FBtr0309212		
FBgn0000308	FBtr0309212	5973324	5973576
FBgn0000308	FBtr0079233		
FBgn0000308	FBtr0079233	5973203	5973576
FBgn0000308	FBtr0079234		
FBgn0000308	FBtr0079234	5972900	5973576
FBgn0000308	FBtr0079236		
FBgn0000308	FBtr0079236	5972115	5973576
FBgn0034060	FBtr0340015		
FBgn0034060	FBtr0340015	16006747	16006901
FBgn0034060	FBtr0087203		
FBgn0034060	FBtr0087203	16006747	16006901
FBgn0036859	FBtr0074992		
FBgn0036859	FBtr0074992	19273935	19274168
FBgn0000667	FBtr0333801		
FBgn0000667	FBtr0333801	2025116	2025540
FBgn0000667	FBtr0333802		
FBgn0000667	FBtr0333802	2025116	2025540
FBgn0000667	FBtr0310658		
FBgn0000667	FBtr0310658	2025116	2025540
FBgn0000667	FBtr0070345		
FBgn0000667	FBtr0070345	2023822	2025540
FBgn0000667	FBtr0070344		
FBgn0000667	FBtr0070344	2025116	2025540
FBgn0000667	FBtr0310657		
FBgn0000667	FBtr0310657	2024756	2025540
FBgn0000667	FBtr0070343		
FBgn0000667	FBtr0070343	2025116	2025540
FBgn0000667	FBtr0303048		
FBgn0000667	FBtr0303048	2025116	2025540
FBgn0000667	FBtr0310659		
FBgn0000667	FBtr0310659	2025116	2025540
FBgn0053700	FBtr0301069		
FBgn0053700	FBtr0301069	9514119	9514238
FBgn0039110	FBtr0335003		
FBgn0039110	FBtr0335003	23750937	23751241
FBgn0039110	FBtr0084468		
FBgn0039110	FBtr0084468	23750937	23751241
FBgn0030961	FBtr0301153		
FBgn0030961	FBtr0301153	18810942	18812002
FBgn0031664	FBtr0306011		
FBgn0031664	FBtr0306011	4979537	4979683
FBgn0031664	FBtr0079045		
FBgn0031664	FBtr0079045	4979513	4979683
FBgn0031664	FBtr0331228	4979513	4979683
FBgn0031664	FBtr0079046	4979537	4979683
FBgn0051272	FBtr0082312		
FBgn0051272	FBtr0082312	10756296	10756496
FBgn0034091	FBtr0087193		
FBgn0034091	FBtr0087193	16203329	16204296
FBgn0034091	FBtr0087195		
FBgn0034091	FBtr0087195	16203329	16204296
FBgn0034091	FBtr0306653		
FBgn0034091	FBtr0306653	16203329	16204296
FBgn0034091	FBtr0113084		
FBgn0034091	FBtr0113084	16203329	16204296
FBgn0034091	FBtr0087194		
FBgn0034091	FBtr0087194	16203329	16204296
FBgn0034091	FBtr0087196		
FBgn0034091	FBtr0087196	16203329	16204296
FBgn0034091	FBtr0306652		
FBgn0034091	FBtr0306652	16203329	16204296
FBgn0034091	FBtr0332855		
FBgn0034091	FBtr0332855	16203329	16204296
FBgn0053668	FBtr0302418		
FBgn0053668	FBtr0302418	6418760	6418816
FBgn0264449	FBtr0332605		
FBgn0264449	FBtr0332605	808217	809697
FBgn0264449	FBtr0332609		
FBgn0264449	FBtr0332609	808217	809697
FBgn0264449	FBtr0332611		
FBgn0264449	FBtr0332611	808217	809697
FBgn0264449	FBtr0343358		
FBgn0264449	FBtr0343358	808217	809697
FBgn0264449	FBtr0343360		
FBgn0264449	FBtr0343360	808217	809697
FBgn0264449	FBtr0332610		
FBgn0264449	FBtr0332610	808217	809697
FBgn0264449	FBtr0332604		
FBgn0264449	FBtr0332604	808217	809697
FBgn0264449	FBtr0332612		
FBgn0264449	FBtr0332612	808217	809697
FBgn0264449	FBtr0332606		
FBgn0264449	FBtr0332606	808217	809697
FBgn0264449	FBtr0343359		
FBgn0264449	FBtr0343359	808217	809697
FBgn0015828	FBtr0076108		
FBgn0015828	FBtr0076108	11683670	11683805
FBgn0038549	FBtr0083526		
FBgn0038549	FBtr0083526	17803225	17803529
FBgn0264307	FBtr0331514		
FBgn0264307	FBtr0331514	8939065	8942890
FBgn0264307	FBtr0331515		
FBgn0264307	FBtr0331515	8937100	8942890
FBgn0264307	FBtr0331511		
FBgn0264307	FBtr0331511	8942499	8942890
FBgn0264307	FBtr0331512		
FBgn0264307	FBtr0331512	8942311	8942890
FBgn0264307	FBtr0331513		
FBgn0264307	FBtr0331513	8941313	8942890
FBgn0028342	FBtr0071438		
FBgn0028342	FBtr0071438	10214162	10214242
FBgn0028342	FBtr0343981		
FBgn0028342	FBtr0343981	10214162	10217393
FBgn0028342	FBtr0332896		
FBgn0028342	FBtr0332896	10214162	10214554
FBgn0050366	FBtr0113373	8363272	8363490
FBgn0050366	FBtr0088771	8363374	8363490
FBgn0039444	FBtr0085035		
FBgn0039444	FBtr0085035	26640911	26641054
FBgn0262023	FBtr0303853	17419154	17419294
FBgn0050413	FBtr0072040	23329543	23329656
FBgn0028693	FBtr0075308	16583895	16584022
FBgn0029756	FBtr0344827		
FBgn0029756	FBtr0344827	5326675	5327305
FBgn0029756	FBtr0070798		
FBgn0029756	FBtr0070798	5326675	5327305
FBgn0034768	FBtr0071871		
FBgn0034768	FBtr0071871	22705569	22705639
FBgn0032763	FBtr0081233		
FBgn0032763	FBtr0081233	19179749	19179946
FBgn0037743	FBtr0082130		
FBgn0037743	FBtr0082130	9759212	9759313
FBgn0030309	FBtr0339694		
FBgn0030309	FBtr0339694	11555285	11555615
FBgn0030309	FBtr0073544		
FBgn0030309	FBtr0073544	11555285	11555615
FBgn0030309	FBtr0073543		
FBgn0030309	FBtr0073543	11555285	11555615
FBgn0030309	FBtr0339693		
FBgn0030309	FBtr0339693	11555050	11555615
FBgn0038596	FBtr0083599		
FBgn0038596	FBtr0083599	18282978	18283070
FBgn0033069	FBtr0085990		
FBgn0033069	FBtr0085990	6201834	6201956
FBgn0034711	FBtr0071782		
FBgn0034711	FBtr0071782	22206005	22206131
FBgn0033813	FBtr0087742		
FBgn0033813	FBtr0087742	13231650	13231663
FBgn0050025	FBtr0088158	11353564	11353597
FBgn0004885	FBtr0084690		
FBgn0004885	FBtr0084690	24748481	24749125
FBgn0004885	FBtr0084689		
FBgn0004885	FBtr0084689	24748481	24749125
FBgn0004885	FBtr0339252		
FBgn0004885	FBtr0339252	24748481	24749125
FBgn0031053	FBtr0074758		
FBgn0031053	FBtr0074758	19659442	19659711
FBgn0031053	FBtr0332891		
FBgn0031053	FBtr0332891	19659442	19659711
FBgn0031053	FBtr0332890		
FBgn0031053	FBtr0332890	19659442	19659711
FBgn0035121	FBtr0072519		
FBgn0035121	FBtr0072519	259295	259502
